TripID,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,RatecodeID,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,improvement_surcharge,tip_amount,tolls_amount,total_amount
17518058,1,03/03/2017 07:54,03/03/2017 08:07,1,1.3,141,161,1,N,1,9,0,0.5,0.3,1.18,0,10.98
75128119,2,09/07/2017 16:25,09/07/2017 16:34,1,1.73,68,249,1,N,2,8.5,1,0.5,0.3,0,0,10.3
21135322,2,03/13/2017 9:45:18 PM,03/13/2017 9:51:15 PM,1,0.99,137,234,1,N,1,6,0.5,0.5,0.3,2,0,9.3
57797484,2,07/07/2017 01:03,07/07/2017 01:11,1,2.66,141,7,1,N,2,9.5,0.5,0.5,0.3,0,0,10.8
95775568,1,11/11/2017 22:08,11/11/2017 22:42,4,8.6,238,87,1,N,1,29.5,0.5,0.5,0.3,2,0,32.8
16823618,1,03/01/2017 11:37,03/01/2017 11:53,2,1,236,237,1,N,2,10.5,0,0.5,0.3,0,0,11.3
15836506,2,02/27/2017 1:54:29 PM,02/27/2017 2:09:33 PM,5,2.98,161,239,1,N,1,12,0,0.5,0.3,2.56,0,15.36
98584362,2,11/20/2017 5:44:44 PM,11/20/2017 5:49:45 PM,1,0.68,43,43,1,N,1,5.5,1,0.5,0.3,1.1,0,8.4
99443785,2,11/23/2017 8:06:07 PM,11/23/2017 8:08:56 PM,1,0.61,42,42,1,N,2,4.5,0.5,0.5,0.3,0,0,5.8
26543439,1,03/31/2017 8:05:52 PM,03/31/2017 8:35:30 PM,1,6.3,163,87,1,N,1,23.5,0.5,0.5,0.3,3,0,27.8
106913815,2,12/17/2017 2:47:04 AM,12/17/2017 2:51:51 AM,1,1.27,100,68,1,N,1,6,0.5,0.5,0.3,0,0,7.3
37144130,1,05/02/2017 10:56,05/02/2017 11:09,1,1.8,107,249,1,N,1,9.5,0,0.5,0.3,2.05,0,12.35
42841139,2,05/13/2017 12:11:40 PM,05/13/2017 12:26:13 PM,1,2.04,142,170,1,N,1,10.5,0,0.5,0.3,2.26,0,13.56
76697593,2,09/12/2017 16:53,09/12/2017 17:00,1,1.05,237,141,1,N,1,6.5,1,0.5,0.3,1.66,0,9.96
75360848,2,09/08/2017 09:29,09/08/2017 09:57,2,2.02,233,68,1,N,2,17,0,0.5,0.3,0,0,17.8
44447901,1,05/24/2017 12:50:10 AM,05/24/2017 12:56:45 AM,1,1.2,249,79,1,N,2,6.5,0.5,0.5,0.3,0,0,7.8
21004972,2,03/13/2017 3:18:58 PM,03/13/2017 3:28:54 PM,1,1.47,231,261,1,N,1,8.5,0,0.5,0.3,0,0,9.3
70386067,2,08/20/2017 12:29:32 PM,08/20/2017 12:42:37 PM,1,1.29,43,164,1,N,2,10,0,0.5,0.3,0,0,10.8
72448470,2,08/28/2017 10:24:33 AM,08/28/2017 10:34:32 AM,5,1.57,79,234,1,N,1,8.5,0,0.5,0.3,2,0,11.3
97855058,2,11/18/2017 10:49:29 AM,11/18/2017 10:53:47 AM,1,0.8,50,142,1,N,2,5,0,0.5,0.3,0,0,5.8
107261221,2,12/18/2017 10:21:43 AM,12/18/2017 10:55:27 AM,1,8.59,138,100,1,N,1,30.5,0,0.5,0.3,9.26,5.76,46.32
68108474,1,08/11/2017 20:47,08/11/2017 21:04,2,2.7,142,164,1,N,1,12.5,0.5,0.5,0.3,3.45,0,17.25
7282051,1,02/01/2017 12:28,02/01/2017 12:46,1,3.1,100,231,1,N,1,13.5,0,0.5,0.3,2.85,0,17.15
2685673,2,01/10/2017 22:34,01/10/2017 22:55,1,4.51,211,237,1,N,1,17.5,0.5,0.5,0.3,3.76,0,22.56
102288916,2,12/03/2017 13:34,12/03/2017 13:38,5,0.56,90,234,1,N,1,5,0,0.5,0.3,1.24,0,7.04
62040546,2,07/21/2017 2:32:51 PM,07/21/2017 2:37:47 PM,1,0.63,161,237,1,N,2,5,0,0.5,0.3,0,0,5.8
52039662,1,06/19/2017 1:12:20 PM,06/19/2017 1:26:56 PM,1,1.4,264,264,1,N,1,10.5,0,0.5,0.3,2.25,0,13.55
4400516,1,01/24/2017 7:45:04 AM,01/24/2017 7:53:58 AM,1,1.2,161,68,1,N,1,7.5,0,0.5,0.3,1.66,0,9.96
94627171,2,11/08/2017 16:30,11/08/2017 16:43,1,1.55,164,230,1,N,1,10,1,0.5,0.3,3.54,0,15.34
4963059,2,01/25/2017 7:52:21 PM,01/25/2017 8:04:58 PM,2,1.82,68,234,1,N,1,9.5,1,0.5,0.3,2.26,0,13.56
80710612,2,09/25/2017 7:31:54 PM,09/25/2017 7:35:17 PM,1,0.93,170,107,1,N,1,5,1,0.5,0.3,1.2,0,8
39783668,2,05/17/2017 8:56:52 AM,05/17/2017 9:07:20 AM,1,1.64,116,159,1,N,2,9,0,0.5,0.3,0,0,9.8
90899386,1,10/27/2017 11:07:47 PM,10/27/2017 11:42:20 PM,1,11.8,229,216,1,N,1,37,0.5,0.5,0.3,7.65,0,45.95
21287314,1,03/15/2017 5:40:42 AM,03/15/2017 5:45:46 AM,1,1,231,12,1,N,1,5.5,0.5,0.5,0.3,1,0,7.8
110594548,1,12/30/2017 4:10:02 PM,12/30/2017 4:23:28 PM,1,1.6,43,230,1,N,1,10.5,0,0.5,0.3,2,0,13.3
16978087,2,03/01/2017 19:41,03/01/2017 19:46,1,0.49,143,142,1,N,1,5,1,0.5,0.3,1.36,0,8.16
78515462,2,09/18/2017 9:39:39 AM,09/18/2017 10:07:30 AM,1,6.02,50,42,1,N,2,25,0,0.5,0.3,0,0,25.8
109201567,2,12/24/2017 4:29:28 PM,12/24/2017 4:30:23 PM,1,0.07,262,263,1,N,2,2.5,0,0.5,0.3,0,0,3.3
82311949,1,09/30/2017 7:30:36 PM,09/30/2017 7:32:21 PM,2,0.4,142,163,1,N,2,3.5,0,0.5,0.3,0,0,4.3
55930545,2,06/09/2017 09:08,06/09/2017 09:31,1,2.56,186,143,1,N,1,15,0,0.5,0.3,0,0,15.8
107390263,2,12/18/2017 6:25:17 PM,12/18/2017 6:43:45 PM,2,2.04,162,79,1,N,2,12.5,1,0.5,0.3,0,0,14.3
71712098,1,08/25/2017 10:42:21 AM,08/25/2017 10:58:26 AM,1,1.7,237,236,1,N,2,11.5,0,0.5,0.3,0,0,12.3
56162437,2,06/10/2017 14:09,06/10/2017 14:13,1,0.4,140,140,1,N,2,4.5,0,0.5,0.3,0,0,5.3
20705183,2,03/12/2017 15:55,03/12/2017 16:02,6,1.23,79,90,1,N,1,7,0,0.5,0.3,1,0,8.8
74934576,1,09/06/2017 22:30,09/06/2017 22:53,1,4.2,48,226,1,N,2,17.5,0.5,0.5,0.3,0,0,18.8
111286745,1,01/15/2017 12:30:48 AM,01/15/2017 12:37:28 AM,1,1.7,263,229,1,N,1,7.5,0.5,0.5,0.3,1.75,0,10.55
2486055,1,01/10/2017 12:21,01/10/2017 12:33,1,1,140,229,1,N,2,8.5,0,0.5,0.3,0,0,9.3
82506432,2,10/01/2017 12:45,10/01/2017 12:51,2,0.79,7,7,1,N,2,6,0,0.5,0.3,0,0,6.8
83870993,1,10/05/2017 23:13,10/05/2017 23:22,1,1.2,249,79,1,N,2,7.5,0.5,0.5,0.3,0,0,8.8
83882002,2,10/05/2017 23:24,10/05/2017 23:35,3,1.79,114,158,1,N,2,10,0.5,0.5,0.3,0,0,11.3
88430764,1,10/20/2017 11:33:19 AM,10/20/2017 11:43:59 AM,1,2,107,229,1,N,1,9,0,0.5,0.3,1,0,10.8
37619218,2,05/04/2017 04:03,05/04/2017 04:18,2,3.52,234,236,1,N,1,13.5,0.5,0.5,0.3,2.96,0,17.76
63877089,2,07/27/2017 9:33:40 PM,07/27/2017 10:04:27 PM,1,12.86,88,95,1,N,1,37.5,0.5,0.5,0.3,3,5.76,47.56
76577512,2,09/12/2017 09:39,09/12/2017 09:45,1,1.07,236,140,1,N,2,6.5,0,0.5,0.3,0,0,7.3
34563228,2,04/26/2017 12:54:06 PM,04/26/2017 12:59:33 PM,2,0.71,164,163,1,N,1,5.5,0,0.5,0.3,1.26,0,7.56
6066351,1,01/28/2017 6:38:07 PM,01/28/2017 6:42:37 PM,1,0.6,238,151,1,N,1,5,0,0.5,0.3,1,0,6.8
13023218,1,02/18/2017 4:57:24 PM,02/18/2017 5:13:17 PM,3,1.6,43,161,1,N,1,11,0,0.5,0.3,3.5,0,15.3
74670956,1,09/06/2017 08:12,09/06/2017 08:35,1,3.2,263,145,1,N,2,17,0,0.5,0.3,0,0,17.8
2175075,2,01/21/2017 11:42:00 PM,01/21/2017 11:47:59 PM,1,0.83,137,164,1,N,2,6,0.5,0.5,0.3,0,0,7.3
52540190,1,06/20/2017 10:17:30 PM,06/20/2017 10:24:05 PM,2,1,48,186,1,N,1,6,0.5,0.5,0.3,1,0,8.3
4824293,2,01/25/2017 12:41:49 PM,01/25/2017 12:50:03 PM,1,1.23,236,141,1,N,1,7.5,0,0.5,0.3,1.66,0,9.96
68197384,2,08/12/2017 02:08,08/12/2017 02:28,1,4.15,161,7,1,N,2,16.5,0.5,0.5,0.3,0,0,17.8
32815440,2,04/21/2017 1:40:34 PM,04/21/2017 1:49:43 PM,6,1.4,162,234,1,N,2,7.5,0,0.5,0.3,0,0,8.3
25716068,1,03/30/2017 8:02:23 PM,03/30/2017 8:22:32 PM,1,1.7,148,234,1,N,1,13,0.5,0.5,0.3,2.85,0,17.15
102353675,2,12/03/2017 16:46,12/03/2017 16:53,1,0.65,170,186,1,N,1,6.5,0,0.5,0.3,1,0,8.3
55336637,2,06/05/2017 19:47,06/05/2017 19:56,1,2.01,125,107,1,N,1,8.5,1,0.5,0.3,2.06,0,12.36
11055096,1,02/08/2017 08:11,02/08/2017 08:26,1,1.2,186,107,1,N,1,10,0,0.5,0.3,2,0,12.8
27423333,1,04/03/2017 12:54,04/03/2017 13:10,1,2.3,237,164,1,N,2,12.5,0,0.5,0.3,0,0,13.3
51650553,2,06/18/2017 1:14:26 PM,06/18/2017 2:02:42 PM,5,16.08,162,132,2,N,1,52,0,0.5,0.3,10.56,0,63.36
44483797,2,05/24/2017 7:36:15 AM,05/24/2017 7:47:38 AM,1,1.49,79,234,1,N,1,9,0,0.5,0.3,1.96,0,11.76
12970678,2,02/18/2017 1:42:34 PM,02/18/2017 1:46:40 PM,1,0.49,114,249,1,N,1,4.5,0,0.5,0.3,0,0,5.3
6603259,2,01/30/2017 8:15:13 AM,01/30/2017 8:25:20 AM,1,1.26,229,170,1,N,1,8,0,0.5,0.3,1.76,0,10.56
23963195,2,03/22/2017 7:36:42 PM,03/22/2017 7:55:08 PM,6,1.58,170,90,1,N,1,12.5,1,0.5,0.3,0,0,14.3
42197765,2,05/11/2017 19:05,05/11/2017 19:10,5,0.58,142,143,1,N,2,5,1,0.5,0.3,0,0,6.8
24213062,2,03/25/2017 11:58:02 PM,03/26/2017 12:05:32 AM,1,1.2,68,249,1,N,1,7,0.5,0.5,0.3,1,0,9.3
30814978,2,04/15/2017 9:58:45 PM,04/15/2017 10:18:19 PM,1,3.98,107,263,1,N,1,16.5,0.5,0.5,0.3,3.56,0,21.36
11807744,1,02/15/2017 7:52:14 AM,02/15/2017 8:06:01 AM,1,1.8,140,161,1,N,1,10.5,0,0.5,0.3,2.25,0,13.55
101307612,2,11/30/2017 5:20:58 PM,11/30/2017 5:40:16 PM,1,1.1,230,100,1,N,1,12.5,1,0.5,0.3,2.86,0,17.16
31718346,2,04/18/2017 5:30:24 PM,04/18/2017 6:21:59 PM,1,7.04,79,7,1,N,2,34.5,1,0.5,0.3,0,0,36.3
62860447,2,07/24/2017 2:15:39 PM,07/24/2017 2:41:14 PM,2,11.36,132,138,1,N,1,32,0,0.5,0.3,6.56,0,39.36
83164860,1,10/03/2017 19:06,10/03/2017 19:11,1,0.8,74,74,1,N,2,5.5,1,0.5,0.3,0,0,7.3
85603292,2,10/11/2017 17:13,10/11/2017 17:54,2,17.47,132,170,2,N,1,52,4.5,0.5,0.3,9.46,5.76,72.52
6606041,2,01/30/2017 8:24:46 AM,01/30/2017 8:40:14 AM,1,6.11,132,28,1,N,1,19.5,0,0.5,0.3,3,0,23.3
22989416,1,03/25/2017 4:35:18 PM,03/25/2017 5:00:37 PM,1,4.9,87,49,1,N,1,20,0,0.5,0.3,2,0,22.8
45650097,2,05/27/2017 8:56:43 PM,05/27/2017 9:07:55 PM,1,1.74,158,107,1,N,1,9,0.5,0.5,0.3,1,0,11.3
15198576,2,02/25/2017 3:19:56 PM,02/25/2017 3:38:12 PM,1,2.26,162,68,1,N,2,12.5,0,0.5,0.3,0,0,13.3
17827905,2,03/03/2017 22:07,03/03/2017 22:38,2,4.5,90,255,1,N,1,21.5,0.5,0.5,0.3,4.56,0,27.36
93943764,2,11/06/2017 13:02,11/06/2017 13:30,1,1.83,141,170,1,N,2,17,0,0.5,0.3,0,0,17.8
59839344,2,07/14/2017 6:09:54 AM,07/14/2017 6:11:40 AM,1,0.01,132,132,2,N,2,52,0,0.5,0.3,0,5.76,58.56
28060219,2,04/05/2017 11:23,04/05/2017 11:38,1,1.67,236,161,1,N,1,11,0,0.5,0.3,1,0,12.8
8909169,1,02/08/2017 16:00,02/08/2017 16:15,1,1.4,143,237,1,N,2,10.5,1,0.5,0.3,0,0,12.3
9843415,2,02/11/2017 09:02,02/11/2017 09:05,2,0.82,249,246,1,N,1,4.5,0,0.5,0.3,1,0,6.3
95170656,2,11/10/2017 08:06,11/10/2017 08:22,1,1.73,246,164,1,N,1,11.5,0,0.5,0.3,3.08,0,15.38
41790271,2,05/10/2017 16:11,05/10/2017 16:23,1,1.22,158,211,1,N,2,9,1,0.5,0.3,0,0,10.8
32162156,2,04/19/2017 8:06:12 PM,04/19/2017 8:15:19 PM,5,1.96,75,140,1,N,1,8.5,0.5,0.5,0.3,2.45,0,12.25
51943802,2,06/19/2017 6:57:47 AM,06/19/2017 7:11:22 AM,6,1.98,142,140,1,N,1,10.5,0,0.5,0.3,2.26,0,13.56
112284672,2,01/18/2017 1:40:33 PM,01/18/2017 2:02:13 PM,1,2.22,75,141,1,N,2,15,0,0.5,0.3,0,0,15.8
9163655,1,02/08/2017 23:13,02/08/2017 23:43,1,8,186,160,1,N,1,28.5,0.5,0.5,0.3,7.05,5.54,42.39
13316559,1,02/19/2017 2:49:42 PM,02/19/2017 2:59:51 PM,4,1,249,211,1,N,1,8,0,0.5,0.3,1.75,0,10.55
80341574,1,09/24/2017 1:37:55 PM,09/24/2017 1:37:55 PM,1,0,234,264,1,N,2,2.5,0,0.5,0.3,0,0,3.3
98706527,1,11/21/2017 5:47:13 AM,11/21/2017 5:50:06 AM,1,0.7,161,100,1,N,1,4.5,0.5,0.5,0.3,1.45,0,7.25
20661423,1,03/12/2017 13:17,03/12/2017 13:28,1,2.5,74,244,1,N,1,11,0,0.5,0.3,1,0,12.8
57688725,2,07/06/2017 18:06,07/06/2017 18:21,1,2.13,233,79,1,N,1,11.5,1,0.5,0.3,2.66,0,15.96
45977109,1,05/29/2017 9:36:59 AM,05/29/2017 9:49:08 AM,1,3.8,138,129,1,N,1,14,0,0.5,0.3,2.95,0,17.75
84198015,2,10/06/2017 21:58,10/06/2017 22:12,1,3.97,148,255,1,N,1,14.5,0.5,0.5,0.3,3.16,0,18.96
110810502,2,12/31/2017 2:37:38 PM,12/31/2017 2:56:50 PM,1,3.32,144,163,1,N,2,14.5,0,0.5,0.3,0,0,15.3
96524493,2,11/14/2017 1:14:35 PM,11/14/2017 1:24:12 PM,6,0.9,229,141,1,N,1,7.5,0,0.5,0.3,2.08,0,10.38
747378,1,01/03/2017 15:03,01/03/2017 15:25,2,3.5,230,148,1,N,2,16,0,0.5,0.3,0,0,16.8
26212024,2,03/26/2017 3:08:59 AM,03/26/2017 3:17:04 AM,6,1.13,68,125,1,N,1,7,0.5,0.5,0.3,1.66,0,9.96
26149114,2,03/30/2017 12:58:35 PM,03/30/2017 1:13:32 PM,1,2.47,13,249,1,N,1,12,0,0.5,0.3,2.56,0,15.36
63569694,2,07/26/2017 10:45:37 PM,07/26/2017 10:52:37 PM,1,1.98,142,24,1,N,1,8,0.5,0.5,0.3,2.79,0,12.09
59306321,1,07/12/2017 14:59,07/12/2017 15:09,1,1.8,209,249,1,N,2,8.5,0,0.5,0.3,0,0,9.3
102861614,2,12/05/2017 12:47,12/05/2017 12:56,1,1.3,48,246,1,N,2,8,0,0.5,0.3,0,0,8.8
81794067,1,09/29/2017 8:27:03 AM,09/29/2017 8:42:08 AM,1,2.5,68,161,1,N,1,12,0,0.5,0.3,2.55,0,15.35
112236728,1,01/18/2017 10:37:54 AM,01/18/2017 10:47:35 AM,1,2.3,142,166,1,N,1,9.5,0,0.5,0.3,2.06,0,12.36
74577263,2,09/05/2017 20:12,09/05/2017 20:18,1,0.73,233,229,1,N,1,6,0.5,0.5,0.3,1.46,0,8.76
104546794,1,12/10/2017 03:43,12/10/2017 03:56,1,2.7,41,116,1,N,1,11.5,0.5,0.5,0.3,3,0,15.8
22645252,2,03/19/2017 5:38:23 AM,03/19/2017 6:10:38 AM,2,21.22,132,33,1,N,1,56.5,0.5,0.5,0.3,5,0,62.8
7810994,1,02/02/2017 22:12,02/02/2017 22:18,1,1.5,79,170,1,N,1,7,0.5,0.5,0.3,1.65,0,9.95
72557217,2,08/28/2017 6:04:29 PM,08/28/2017 6:13:06 PM,1,1.77,233,224,1,N,1,8,1,0.5,0.3,0,0,9.8
14409319,1,02/23/2017 10:09:38 AM,02/23/2017 10:28:25 AM,2,2.7,24,43,1,N,2,14.5,0,0.5,0.3,0,0,15.3
89142634,2,10/22/2017 2:00:06 PM,10/22/2017 2:19:13 PM,1,2.58,186,90,1,N,1,13.5,0,0.5,0.3,3.58,0,17.88
68368558,2,08/12/2017 20:53,08/12/2017 21:26,1,8.18,238,255,1,N,1,28.5,0.5,0.5,0.3,5.96,0,35.76
15917484,1,02/27/2017 6:39:41 PM,02/27/2017 6:44:41 PM,1,0.8,137,79,1,N,2,5.5,1,0.5,0.3,0,0,7.3
86372772,1,10/13/2017 10:27:46 PM,10/13/2017 10:30:50 PM,1,0.5,236,237,1,N,2,4.5,0.5,0.5,0.3,0,0,5.8
52886547,2,06/21/2017 10:18:18 PM,06/21/2017 10:29:29 PM,1,2.43,186,231,1,N,2,10,0.5,0.5,0.3,0,0,11.3
74142784,1,09/03/2017 23:09,09/03/2017 23:11,1,0,79,107,1,N,3,3,0.5,0.5,0.3,0,0,4.3
5366246,2,01/26/2017 10:14:40 PM,01/26/2017 10:28:45 PM,1,3.53,261,234,1,N,1,14,0.5,0.5,0.3,3.06,0,18.36
14036143,2,02/22/2017 6:51:17 AM,02/22/2017 7:01:19 AM,1,1.76,163,142,1,N,1,9.5,0,0.5,0.3,2.06,0,12.36
76669962,2,09/12/2017 14:59,09/12/2017 15:09,1,1.1,262,141,1,N,1,8.5,0,0.5,0.3,1.86,0,11.16
18177106,2,03/04/2017 18:27,03/04/2017 18:37,1,1.55,230,68,1,N,1,8.5,0,0.5,0.3,1.86,0,11.16
107632098,1,12/19/2017 1:10:41 PM,12/19/2017 1:31:24 PM,1,1.6,43,141,1,N,2,13,0,0.5,0.3,0,0,13.8
69093535,1,08/15/2017 7:53:15 PM,08/15/2017 8:01:21 PM,2,1.9,263,75,1,N,2,8.5,1,0.5,0.3,0,0,10.3
24876527,1,03/25/2017 9:33:54 AM,03/25/2017 10:08:49 AM,1,20.2,209,132,2,N,1,52,0,0.5,0.3,11.7,5.76,70.26
56732935,2,07/02/2017 10:52,07/02/2017 11:09,5,4.34,264,264,1,N,2,17,0,0.5,0.3,0,0,17.8
84924696,1,10/09/2017 13:28,10/09/2017 13:38,1,0.7,249,90,1,N,2,7.5,0,0.5,0.3,0,0,8.3
95759027,2,11/11/2017 21:47,11/11/2017 21:57,1,2.45,142,166,1,N,2,10,0.5,0.5,0.3,0,0,11.3
53544691,2,06/23/2017 3:12:43 PM,06/23/2017 3:29:30 PM,1,2.33,186,143,1,N,1,12.5,0,0.5,0.3,2.66,0,15.96
9897749,1,02/11/2017 12:19,02/11/2017 12:29,1,1.1,79,211,1,N,1,7.5,0,0.5,0.3,1,0,9.3
31605883,2,04/18/2017 11:43:44 AM,04/18/2017 12:33:04 PM,2,24.61,132,132,1,N,2,66.5,0,0.5,0.3,0,0,67.3
105747827,1,12/13/2017 9:28:21 PM,12/13/2017 9:37:51 PM,1,1.5,90,48,1,N,2,8.5,0.5,0.5,0.3,0,0,9.8
99360593,2,11/23/2017 12:21:44 PM,11/23/2017 12:29:13 PM,5,2.3,263,233,1,N,1,9,0,0.5,0.3,1.96,0,11.76
25629890,2,03/29/2017 5:58:24 AM,03/29/2017 6:09:21 AM,1,3.64,100,75,1,N,1,12.5,0.5,0.5,0.3,2,0,15.8
59670320,2,07/13/2017 4:44:49 PM,07/13/2017 4:49:28 PM,1,0.66,161,237,1,N,2,5,1,0.5,0.3,0,0,6.8
69784593,2,08/18/2017 7:19:59 AM,08/18/2017 7:27:59 AM,2,0.96,231,13,1,N,1,7,0,0.5,0.3,1.95,0,9.75
99072688,1,11/22/2017 10:55:27 AM,11/22/2017 11:02:43 AM,1,0.8,161,233,1,N,1,6.5,0,0.5,0.3,1,0,8.3
25875771,2,03/30/2017 8:13:08 PM,03/30/2017 8:23:52 PM,1,1.2,234,68,1,N,1,8.5,0.5,0.5,0.3,1.96,0,11.76
62735335,2,07/24/2017 1:15:28 AM,07/24/2017 1:27:34 AM,6,3.17,249,48,1,N,2,11.5,0.5,0.5,0.3,0,0,12.8
65781173,2,08/03/2017 15:23,08/03/2017 15:35,1,1.43,107,162,1,N,1,9,0,0.5,0.3,1.96,0,11.76
45301981,1,05/26/2017 3:54:42 PM,05/26/2017 4:00:49 PM,1,0.3,231,231,1,N,1,5.5,1,0.5,0.3,1,0,8.3
48924364,1,06/06/2017 21:17,06/06/2017 21:29,1,1.6,162,50,1,N,1,9.5,0.5,0.5,0.3,1.62,0,12.42
46841305,1,06/29/2017 4:48:10 PM,06/29/2017 4:52:54 PM,1,0.6,140,141,1,N,2,5,1,0.5,0.3,0,0,6.8
73332852,2,08/31/2017 5:27:40 PM,08/31/2017 5:38:37 PM,1,1.66,90,246,1,N,2,9,1,0.5,0.3,0,0,10.8
65803974,1,08/03/2017 17:41,08/03/2017 17:55,1,1.5,233,107,1,N,1,10,1,0.5,0.3,2.35,0,14.15
103875529,2,12/08/2017 10:29,12/08/2017 10:48,1,2.12,140,162,1,N,1,13.5,0,0.5,0.3,2.86,0,17.16
39085218,1,05/07/2017 21:47,05/07/2017 22:08,1,6.8,79,41,1,N,1,22.5,0.5,0.5,0.3,4.76,0,28.56
36593660,1,04/30/2017 12:15:39 PM,04/30/2017 12:58:27 PM,1,17.2,163,132,2,N,2,52,0,0.5,0.3,0,5.76,58.56
85520523,1,10/11/2017 13:55,10/11/2017 14:20,1,2.7,261,234,1,N,2,16.5,0,0.5,0.3,0,0,17.3
66660867,2,08/06/2017 18:31,08/06/2017 18:43,1,1.86,137,237,1,N,1,9.5,0,0.5,0.3,2.06,0,12.36
80022704,1,09/23/2017 1:04:12 PM,09/23/2017 1:07:03 PM,1,0.5,68,246,1,N,1,4,0,0.5,0.3,0.95,0,5.75
112152650,1,01/05/2017 17:34,01/05/2017 17:39,1,1.1,90,246,1,N,1,5.5,1,0.5,0.3,1.1,0,8.4
47834166,1,06/03/2017 06:06,06/03/2017 06:15,2,2.4,166,244,1,N,2,10,0,0.5,0.3,0,0,10.8
89663067,1,10/24/2017 11:50:52 AM,10/24/2017 12:02:06 PM,1,1.4,97,66,1,N,1,9,0,0.5,0.3,0,0,9.8
95404301,2,11/10/2017 20:26,11/10/2017 20:32,1,1.61,229,262,1,N,1,7,0.5,0.5,0.3,2.08,0,10.38
104630831,2,12/10/2017 12:49,12/10/2017 13:01,2,2.53,263,42,1,N,1,11,0,0.5,0.3,2.36,0,14.16
87792346,1,10/18/2017 1:18:13 PM,10/18/2017 1:32:17 PM,1,1.6,229,236,1,N,2,10,0,0.5,0.3,0,0,10.8
95976571,1,11/12/2017 15:51,11/12/2017 16:11,1,3.9,239,68,1,N,1,15.5,0,0.5,0.3,4.85,0,21.15
105351229,1,12/12/2017 19:52,12/12/2017 20:28,1,13.1,132,97,1,N,1,40.5,1,0.5,0.3,10,0,52.3
20484264,2,03/11/2017 23:29,03/11/2017 23:53,1,4.66,237,112,1,N,1,18.5,0.5,0.5,0.3,2.8,0,22.6
77689787,1,09/15/2017 4:11:14 PM,09/15/2017 4:49:18 PM,1,7.7,88,263,1,N,1,28,1,0.5,0.3,3,0,32.8
61219815,2,07/18/2017 10:15:05 PM,07/18/2017 10:29:50 PM,1,2.46,186,79,1,N,1,12,0.5,0.5,0.3,2.66,0,15.96
31518981,1,04/18/2017 4:49:24 AM,04/18/2017 4:57:28 AM,1,2.3,186,142,1,N,2,9,0.5,0.5,0.3,0,0,10.3
65496058,1,08/02/2017 17:34,08/02/2017 17:44,1,0.7,229,233,1,N,2,7,1,0.5,0.3,0,0,8.8
102137620,2,12/02/2017 23:15,12/02/2017 23:19,1,1.34,239,142,1,N,1,6,0.5,0.5,0.3,0,0,7.3
94748881,1,11/08/2017 22:29,11/08/2017 22:34,1,1.6,229,263,1,N,2,7,0.5,0.5,0.3,0,0,8.3
51649970,2,06/18/2017 1:12:05 PM,06/18/2017 1:24:34 PM,1,1.23,68,50,1,N,2,9.5,0,0.5,0.3,0,0,10.3
46191339,2,05/30/2017 8:18:27 AM,05/30/2017 8:24:06 AM,1,0.99,170,162,1,N,1,6,0,0.5,0.3,1.36,0,8.16
72914936,1,08/30/2017 5:26:56 AM,08/30/2017 5:40:34 AM,1,8.3,132,95,1,N,1,24,0.5,0.5,0.3,4.5,0,29.8
73358533,2,08/31/2017 6:52:08 PM,08/31/2017 6:57:46 PM,1,0.69,107,137,1,N,2,5.5,1,0.5,0.3,0,0,7.3
50402997,2,06/14/2017 7:57:15 PM,06/14/2017 8:03:38 PM,2,1.09,90,48,1,N,1,6.5,1,0.5,0.3,0,0,8.3
67663684,2,08/10/2017 11:10,08/10/2017 11:27,1,2.05,239,166,1,N,1,12,0,0.5,0.3,1.92,0,14.72
56803105,1,07/02/2017 16:00,07/02/2017 16:09,4,1.4,236,43,1,N,2,8,0,0.5,0.3,0,0,8.8
17090868,1,03/02/2017 06:53,03/02/2017 07:03,1,4.2,238,244,1,N,1,14,0,0.5,0.3,1.2,0,16
75557217,1,09/08/2017 21:00,09/08/2017 21:27,2,5,144,48,1,N,1,20,0.5,0.5,0.3,4.25,0,25.55
46703469,1,05/31/2017 8:16:54 PM,05/31/2017 8:20:42 PM,1,0.7,236,237,1,N,2,5,0.5,0.5,0.3,0,0,6.3
18442915,1,03/05/2017 10:49,03/05/2017 10:55,1,1.3,264,264,1,N,1,6.5,0,0.5,0.3,1.45,0,8.75
67112887,2,08/08/2017 13:10,08/08/2017 13:17,1,1.32,107,148,1,N,2,7,0,0.5,0.3,0,0,7.8
5268522,1,01/26/2017 5:47:50 PM,01/26/2017 6:17:24 PM,1,8.1,138,236,1,N,1,28,1,0.5,0.3,5.3,5.54,40.64
98384478,1,11/19/2017 10:11:20 PM,11/19/2017 10:32:38 PM,2,12.7,138,52,1,N,2,35.5,0.5,0.5,0.3,0,0,36.8
74334753,2,09/04/2017 22:29,09/04/2017 22:32,1,0.6,74,74,1,N,2,4.5,0.5,0.5,0.3,0,0,5.8
37317219,2,05/02/2017 20:40,05/02/2017 20:49,1,2.38,233,263,1,N,1,9.5,0.5,0.5,0.3,2.16,0,12.96
24449755,1,03/24/2017 1:07:42 AM,03/24/2017 1:16:02 AM,1,1.1,90,107,1,N,2,7,0.5,0.5,0.3,0,0,8.3
